run_name,run_dir,seed,device,img_size,batch_size,epochs_requested,epochs_executed,learning_rate,optimizer,dropout_fc,weight_decay,use_early_stopping,early_stopping_patience,best_val_acc,best_epoch,final_val_acc,final_val_loss,total_training_time_sec,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,best_model_path
cnn_base_interval_10_2026-04-15_17-37-33_bs32_ep50_lr0.001_optAdam_df0.5_wd0.0001,C:\tcc mesonet\experiments\cnn_baseline\base\cnn_base_interval_10_2026-04-15_17-37-33_bs32_ep50_lr0.001_optAdam_df0.5_wd0.0001,42,cuda,256,32,50,30,0.001,Adam,0.5,0.0001,True,10,0.986867,20,0.94779,0.140453,1744.1329,0.985275,0.985276,0.985275,0.985275,C:\tcc mesonet\experiments\cnn_baseline\base\cnn_base_interval_10_2026-04-15_17-37-33_bs32_ep50_lr0.001_optAdam_df0.5_wd0.0001\best_model.pt
